sample_id,match_id,source_url,focus_athlete_id,partner_athlete_id,bundle_id,bundle_index,bundle_size,source_event_index,source_label,source_key,criterion_event_index,criterion_label,criterion_type,criterion_ts,frame_ts,frame_offset,response_event_index,response_label,response_key,leaf_label,family_label,category_label,visual_leaf_label,visual_family_label,visual_category_label,visual_label_collapsed,taxonomy_path
483824af-58b5-45a1-9e23-f4b952129dc4_e0003_w0000_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:2:4,0,1,2,Leg Drag to Straddle,leg drag to straddle,3,North‑South,control,4694.0,4693.4,-0.6,4,Guard Recovery,guard recovery,northsouth,northsouth,control,northsouth,northsouth,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0003_w0000_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:2:4,0,1,2,Leg Drag to Straddle,leg drag to straddle,3,North‑South,control,4694.0,4693.7,-0.3,4,Guard Recovery,guard recovery,northsouth,northsouth,control,northsouth,northsouth,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0003_w0000_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:2:4,0,1,2,Leg Drag to Straddle,leg drag to straddle,3,North‑South,control,4694.0,4694.0,0.0,4,Guard Recovery,guard recovery,northsouth,northsouth,control,northsouth,northsouth,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0003_w0000_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:2:4,0,1,2,Leg Drag to Straddle,leg drag to straddle,3,North‑South,control,4694.0,4694.3,0.3,4,Guard Recovery,guard recovery,northsouth,northsouth,control,northsouth,northsouth,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0003_w0000_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:2:4,0,1,2,Leg Drag to Straddle,leg drag to straddle,3,North‑South,control,4694.0,4694.6,0.6,4,Guard Recovery,guard recovery,northsouth,northsouth,control,northsouth,northsouth,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0005_w0001_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,0,3,4,Guard Recovery,guard recovery,5,Snatch Single Leg Takedown,transition,4878.0,4877.4,-0.6,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0005_w0001_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,0,3,4,Guard Recovery,guard recovery,5,Snatch Single Leg Takedown,transition,4878.0,4877.7,-0.3,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0005_w0001_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,0,3,4,Guard Recovery,guard recovery,5,Snatch Single Leg Takedown,transition,4878.0,4878.0,0.0,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0005_w0001_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,0,3,4,Guard Recovery,guard recovery,5,Snatch Single Leg Takedown,transition,4878.0,4878.3,0.3,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0005_w0001_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,0,3,4,Guard Recovery,guard recovery,5,Snatch Single Leg Takedown,transition,4878.0,4878.6,0.6,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0006_w0002_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,1,3,4,Guard Recovery,guard recovery,6,Snatch Single Leg Takedown,transition,4885.0,4884.4,-0.6,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0006_w0002_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,1,3,4,Guard Recovery,guard recovery,6,Snatch Single Leg Takedown,transition,4885.0,4884.7,-0.3,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0006_w0002_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,1,3,4,Guard Recovery,guard recovery,6,Snatch Single Leg Takedown,transition,4885.0,4885.0,0.0,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0006_w0002_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,1,3,4,Guard Recovery,guard recovery,6,Snatch Single Leg Takedown,transition,4885.0,4885.3,0.3,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0006_w0002_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,1,3,4,Guard Recovery,guard recovery,6,Snatch Single Leg Takedown,transition,4885.0,4885.6,0.6,8,Pull Guard / Inversion,pull guard inversion,snatch single leg takedown,snatch single leg takedown,transition,snatch single leg takedown,snatch single leg takedown,transition,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0007_w0003_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,2,3,4,Guard Recovery,guard recovery,7,Guard Pass,pass,4908.0,4907.4,-0.6,8,Pull Guard / Inversion,pull guard inversion,guard pass,guard pass,pass,guard pass,guard pass,pass,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0007_w0003_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,2,3,4,Guard Recovery,guard recovery,7,Guard Pass,pass,4908.0,4907.7,-0.3,8,Pull Guard / Inversion,pull guard inversion,guard pass,guard pass,pass,guard pass,guard pass,pass,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0007_w0003_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,2,3,4,Guard Recovery,guard recovery,7,Guard Pass,pass,4908.0,4908.0,0.0,8,Pull Guard / Inversion,pull guard inversion,guard pass,guard pass,pass,guard pass,guard pass,pass,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0007_w0003_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,2,3,4,Guard Recovery,guard recovery,7,Guard Pass,pass,4908.0,4908.3,0.3,8,Pull Guard / Inversion,pull guard inversion,guard pass,guard pass,pass,guard pass,guard pass,pass,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0007_w0003_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:4:8,2,3,4,Guard Recovery,guard recovery,7,Guard Pass,pass,4908.0,4908.6,0.6,8,Pull Guard / Inversion,pull guard inversion,guard pass,guard pass,pass,guard pass,guard pass,pass,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0010_w0004_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:9:11,0,1,9,Guard Pass,guard pass,10,Side Control,control,5071.0,5070.4,-0.6,11,Shin to Shin Guard,shin to shin guard,side control,side control,control,side control,side control,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0010_w0004_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:9:11,0,1,9,Guard Pass,guard pass,10,Side Control,control,5071.0,5070.7,-0.3,11,Shin to Shin Guard,shin to shin guard,side control,side control,control,side control,side control,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0010_w0004_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:9:11,0,1,9,Guard Pass,guard pass,10,Side Control,control,5071.0,5071.0,0.0,11,Shin to Shin Guard,shin to shin guard,side control,side control,control,side control,side control,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0010_w0004_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:9:11,0,1,9,Guard Pass,guard pass,10,Side Control,control,5071.0,5071.3,0.3,11,Shin to Shin Guard,shin to shin guard,side control,side control,control,side control,side control,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0010_w0004_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:9:11,0,1,9,Guard Pass,guard pass,10,Side Control,control,5071.0,5071.6,0.6,11,Shin to Shin Guard,shin to shin guard,side control,side control,control,side control,side control,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0013_w0005_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:12:14,0,1,12,Shin to Shin Guard,shin to shin guard,13,Knee Bar,submission,5342.0,5341.4,-0.6,14,Half Guard,half guard,knee bar,knee bar,submission,knee bar,knee bar,submission,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0013_w0005_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:12:14,0,1,12,Shin to Shin Guard,shin to shin guard,13,Knee Bar,submission,5342.0,5341.7,-0.3,14,Half Guard,half guard,knee bar,knee bar,submission,knee bar,knee bar,submission,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0013_w0005_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:12:14,0,1,12,Shin to Shin Guard,shin to shin guard,13,Knee Bar,submission,5342.0,5342.0,0.0,14,Half Guard,half guard,knee bar,knee bar,submission,knee bar,knee bar,submission,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0013_w0005_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:12:14,0,1,12,Shin to Shin Guard,shin to shin guard,13,Knee Bar,submission,5342.0,5342.3,0.3,14,Half Guard,half guard,knee bar,knee bar,submission,knee bar,knee bar,submission,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0013_w0005_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:12:14,0,1,12,Shin to Shin Guard,shin to shin guard,13,Knee Bar,submission,5342.0,5342.6,0.6,14,Half Guard,half guard,knee bar,knee bar,submission,knee bar,knee bar,submission,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0018_w0006_f00,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:17:19,0,1,17,Heel Hook Attempt,heel hook attempt,18,Mount,control,5507.0,5506.4,-0.6,19,Heel Hook Attempt,heel hook attempt,mount,mount,control,mount,mount,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0018_w0006_f01,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:17:19,0,1,17,Heel Hook Attempt,heel hook attempt,18,Mount,control,5507.0,5506.7,-0.3,19,Heel Hook Attempt,heel hook attempt,mount,mount,control,mount,mount,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0018_w0006_f02,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:17:19,0,1,17,Heel Hook Attempt,heel hook attempt,18,Mount,control,5507.0,5507.0,0.0,19,Heel Hook Attempt,heel hook attempt,mount,mount,control,mount,mount,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0018_w0006_f03,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:17:19,0,1,17,Heel Hook Attempt,heel hook attempt,18,Mount,control,5507.0,5507.3,0.3,19,Heel Hook Attempt,heel hook attempt,mount,mount,control,mount,mount,control,False,[]
483824af-58b5-45a1-9e23-f4b952129dc4_e0018_w0006_f04,483824af-58b5-45a1-9e23-f4b952129dc4,https://www.youtube.com/watch?v=9Bmb-ReK3AY&t=4341s,16dd9f91-a780-46e7-b18c-32097f671c06,4f8a4187-602a-4f74-8e35-f79747ef9a76,483824af-58b5-45a1-9e23-f4b952129dc4:17:19,0,1,17,Heel Hook Attempt,heel hook attempt,18,Mount,control,5507.0,5507.6,0.6,19,Heel Hook Attempt,heel hook attempt,mount,mount,control,mount,mount,control,False,[]
